object,descriptor,supportRadius,similarity,tdOne,tdTwo,tSim
0009,SI,0.100000,0.001939,0.070477,0.114082,0.134372
0009,SI,0.500000,0.000530,0.091117,0.140426,0.138432
0009,SI,1.000000,0.000298,0.099788,0.128583,0.143276
0009,SI,1.500000,0.000252,0.107205,0.125706,0.133500
0009,SI,2.000000,0.000235,0.111543,0.163403,0.133074
0009,SI,5.000000,0.000193,0.192094,0.199369,0.123506
0009,SI,10.000000,0.000176,0.123178,0.140998,0.125548
0009,SI,50.000000,0.000172,0.164731,0.129137,0.122706
0009,3DSC,0.050000,0.004312,0.398187,0.116857,2.879638
0009,3DSC,0.100000,0.003179,0.437897,0.143667,2.693876
0009,3DSC,0.500000,0.002278,0.144078,0.183783,2.071353
0009,3DSC,1.000000,0.111668,0.146645,0.077579,2.002442
0009,3DSC,1.500000,0.111668,0.142439,0.074261,1.990372
0009,3DSC,2.000000,0.111668,0.144212,0.125415,1.975624
0009,3DSC,5.000000,0.111668,0.144925,0.077859,1.992349
0009,3DSC,10.000000,0.111668,0.143888,0.075046,2.050646
0009,3DSC,50.000000,0.111668,0.146111,0.076016,2.039984
0009,FPFH,0.050000,0.000167,1.726179,2.214964,0.073002
0009,FPFH,0.100000,0.000235,2.968380,2.341275,0.070524
0009,FPFH,0.500000,0.000195,4.230890,5.140908,0.068134
0009,FPFH,1.000000,0.000195,4.244482,7.791532,0.072245
0009,FPFH,1.500000,0.000195,4.602056,6.892319,0.069174
0009,FPFH,2.000000,0.000195,4.172200,6.660788,0.072489
0009,FPFH,5.000000,0.000195,4.165816,6.784972,0.068337
0009,FPFH,10.000000,0.000195,4.215139,6.732899,0.069883
0009,FPFH,50.000000,0.000195,4.208684,6.824921,0.071733
0010,RICI,0.050000,0.001385,0.033780,0.088757,0.155641
0010,RICI,0.100000,0.001121,0.033961,0.087467,0.159056
0010,RICI,0.500000,0.001650,0.034487,0.082201,0.133830
0010,RICI,1.000000,0.003207,0.035118,0.086606,0.120520
0010,RICI,1.500000,0.004816,0.033363,0.081056,0.117708
0010,RICI,2.000000,0.006420,0.046034,0.083780,0.116231
0010,RICI,5.000000,0.015114,0.035421,0.080572,0.115310
0010,RICI,10.000000,0.065669,0.033303,0.085544,0.114681
0010,RICI,50.000000,0.110110,0.033358,0.080221,0.114305
0010,QUICCI,0.050000,0.000000,0.036295,0.093274,0.065896
0010,QUICCI,0.100000,0.000000,0.035936,0.091028,0.065701
0010,QUICCI,0.500000,0.000000,0.036184,0.086256,0.064877
0010,QUICCI,1.000000,0.000000,0.037485,0.085005,0.065365
0010,QUICCI,1.500000,0.000000,0.035710,0.085681,0.065564
0010,QUICCI,2.000000,0.000000,0.035706,0.084960,0.065826
0010,QUICCI,5.000000,0.000000,0.037323,0.089543,0.064507
0010,QUICCI,10.000000,0.047545,0.036396,0.087141,0.065084
0010,QUICCI,50.000000,0.110110,0.038008,0.085589,0.064177
0010,SI,0.050000,0.002127,0.061844,0.071219,0.122068
0010,SI,0.100000,0.000983,0.061253,0.090662,0.123983
0010,SI,0.500000,0.000397,0.065574,0.101674,0.118010
0010,SI,1.000000,0.000315,0.066709,0.105954,0.113737
0010,SI,1.500000,0.000274,0.067300,0.112891,0.112772
0010,SI,2.000000,0.000266,0.065507,0.116286,0.111405
0010,SI,5.000000,0.000225,0.068436,0.129472,0.110074
0010,SI,10.000000,0.000190,0.066646,0.181677,0.110311
0010,SI,50.000000,0.000211,0.069575,0.132154,0.109654
0010,3DSC,0.050000,0.003774,0.463190,0.137376,2.365564
0010,3DSC,0.100000,0.002516,0.407012,0.196045,2.465859
0010,3DSC,0.500000,0.110110,0.202562,0.102557,1.817793
0010,3DSC,1.000000,0.110110,0.199940,0.077443,1.801378
0010,3DSC,1.500000,0.110110,0.228518,0.086083,1.828376
0010,3DSC,2.000000,0.110110,0.201582,0.076445,1.797089
0010,3DSC,5.000000,0.110110,0.204331,0.076730,1.758831
0010,3DSC,10.000000,0.110110,0.197126,0.076451,1.820010
0010,3DSC,50.000000,0.110110,0.200248,0.078200,1.816342
0010,FPFH,0.050000,0.000082,2.012520,1.872524,0.063113
0010,FPFH,0.100000,0.000170,3.331577,2.059127,0.064641
0010,FPFH,0.500000,0.000143,3.771315,5.315681,0.064494
0010,FPFH,1.000000,0.000144,3.807466,5.473365,0.064491
0010,FPFH,1.500000,0.000144,3.816030,5.548199,0.064837
0010,FPFH,2.000000,0.000144,3.816943,5.529408,0.064132
0010,FPFH,5.000000,0.000144,3.835059,5.519970,0.064453
0010,FPFH,10.000000,0.000144,3.829239,5.462739,0.061753
0010,FPFH,50.000000,0.000144,3.827995,5.523752,0.062420
0011,RICI,0.050000,0.002021,0.031051,0.129716,0.143591
0011,RICI,0.100000,0.002468,0.034216,0.129223,0.131761
0011,RICI,0.500000,0.010587,0.030481,0.127641,0.110953
0011,RICI,1.000000,0.020671,0.032550,0.128745,0.112436
0011,RICI,1.500000,0.040141,0.037622,0.141241,0.115675
0011,RICI,2.000000,0.060421,0.034020,0.141890,0.114705
0011,RICI,5.000000,0.116452,0.033874,0.129668,0.115289
0011,RICI,10.000000,0.116452,0.030803,0.127365,0.111757
0011,RICI,50.000000,0.116452,0.030428,0.127473,0.110562
0011,QUICCI,0.050000,0.000000,0.033580,0.135561,0.059830
0011,QUICCI,0.100000,0.000000,0.033011,0.137713,0.064239
0011,QUICCI,0.500000,0.000000,0.033070,0.132764,0.060688
0011,QUICCI,1.000000,0.001906,0.032832,0.134877,0.060693
0011,QUICCI,1.500000,0.016559,0.041098,0.140684,0.060378
0011,QUICCI,2.000000,0.041786,0.034617,0.132531,0.061067
0011,QUICCI,5.000000,0.116452,0.032938,0.132562,0.059985
0011,QUICCI,10.000000,0.116452,0.032810,0.132345,0.061009
0011,QUICCI,50.000000,0.116452,0.032921,0.132446,0.061010
0011,SI,0.050000,0.000551,0.067028,0.128107,0.123241
0011,SI,0.100000,0.000302,0.060430,0.142479,0.124860
0011,SI,0.500000,0.000174,0.063599,0.128687,0.115370
0011,SI,1.000000,0.000152,0.073769,0.136669,0.114239
0011,SI,1.500000,0.000143,0.066859,0.130839,0.113503
0011,SI,2.000000,0.000137,0.068118,0.142964,0.113417
0011,SI,5.000000,0.000119,0.073452,0.130107,0.113041
0011,SI,10.000000,0.000107,0.069629,0.129825,0.113333
0011,SI,50.000000,0.000096,0.070869,0.129976,0.113459
0011,3DSC,0.050000,0.004570,0.561632,1.096280,2.141676
0011,3DSC,0.100000,0.009964,0.389139,0.486751,1.846273
0011,3DSC,0.500000,0.116452,0.294552,0.325880,1.797671
0011,3DSC,1.000000,0.116452,0.261214,0.330703,1.742927
0011,3DSC,1.500000,0.116452,0.279010,0.364299,1.799941
0011,3DSC,2.000000,0.116452,0.267885,0.324194,1.797224
0011,3DSC,5.000000,0.116452,0.375248,0.330999,1.809357
0011,3DSC,10.000000,0.116452,0.399060,0.333307,1.793634
0011,3DSC,50.000000,0.116452,0.257619,0.327325,1.824481
0011,FPFH,0.050000,0.000202,2.466699,4.554830,0.059562
0011,FPFH,0.100000,0.000301,3.475823,6.604534,0.059728
0011,FPFH,0.500000,0.000307,3.713953,6.811848,0.061793
0011,FPFH,1.000000,0.000307,3.843304,6.887417,0.063208
0011,FPFH,1.500000,0.000307,3.848520,6.745675,0.060035
0011,FPFH,2.000000,0.000307,3.822878,6.947396,0.062010
0011,FPFH,5.000000,0.000307,3.738000,7.171318,0.063316
0011,FPFH,10.000000,0.000307,3.721302,6.853186,0.069808
0011,FPFH,50.000000,0.000307,3.819380,6.954639,0.064323
0012,RICI,0.050000,0.001425,0.426099,0.862983,0.548715
0012,RICI,0.100000,0.001075,0.424069,0.820731,0.570308
0012,RICI,0.500000,0.001395,0.447058,0.817665,0.482740
0012,RICI,1.000000,0.002719,0.462930,1.015368,0.417687
0012,RICI,1.500000,0.004038,0.435101,0.805594,0.406171
0012,RICI,2.000000,0.005424,0.422818,0.814844,0.401311
0012,RICI,5.000000,0.015287,0.434035,0.820093,0.420112
0012,RICI,10.000000,0.052976,0.445684,0.843331,0.400996
0012,RICI,50.000000,0.113709,0.429346,0.827381,0.403619
0012,QUICCI,0.050000,0.000000,0.431940,0.867389,0.229417
0012,QUICCI,0.100000,0.000000,0.464491,0.870908,0.229671
0012,QUICCI,0.500000,0.000000,0.448655,0.864364,0.228674
0012,QUICCI,1.000000,0.000000,0.442844,0.862309,0.235649
0012,QUICCI,1.500000,0.000000,0.443645,0.841892,0.240330
0012,QUICCI,2.000000,0.000000,0.459769,0.825330,0.223776
0012,QUICCI,5.000000,0.001155,0.447823,0.835449,0.220409
0012,QUICCI,10.000000,0.028352,0.434674,0.833420,0.237860
0012,QUICCI,50.000000,0.113709,0.434193,0.837953,0.235173
0012,SI,0.050000,0.003595,0.242817,0.234881,0.465765
0012,SI,0.100000,0.001476,0.235834,0.289448,0.450693
0012,SI,0.500000,0.000352,0.239287,0.316647,0.443133
0012,SI,1.000000,0.000269,0.240699,0.328934,0.417974
0012,SI,1.500000,0.000234,0.246184,0.328134,0.406448
0012,SI,2.000000,0.000216,0.243967,0.398637,0.412480
0012,SI,5.000000,0.000186,0.296445,0.354788,0.407128
0012,SI,10.000000,0.000163,0.244714,0.554709,0.404888
0012,SI,50.000000,0.000148,0.239693,0.365566,0.409028
0012,3DSC,0.050000,0.004342,0.930901,0.388669,9.747303
0012,3DSC,0.100000,0.002726,1.062194,0.591370,9.605699
0012,3DSC,0.500000,0.064750,0.225028,0.279102,6.478667
0012,3DSC,1.000000,0.113709,0.219563,0.172959,6.433861
0012,3DSC,1.500000,0.113709,0.226778,0.180189,6.536219
0012,3DSC,2.000000,0.113709,0.220020,0.174946,6.489276
0012,3DSC,5.000000,0.113709,0.224841,0.179407,6.905650
0012,3DSC,10.000000,0.113709,0.219191,0.173271,9.680911
0012,3DSC,50.000000,0.113709,0.223754,0.175583,9.221699
0012,FPFH,0.050000,0.000248,4.640934,5.435662,0.240102
0012,FPFH,0.100000,0.000711,7.151818,6.078739,0.354868
0012,FPFH,0.500000,0.000395,11.675801,14.993383,0.229076
0012,FPFH,1.000000,0.000394,11.730348,16.030217,0.231380
0012,FPFH,1.500000,0.000394,11.670934,16.007476,0.234315
0012,FPFH,2.000000,0.000394,11.824971,16.144276,0.230973
0012,FPFH,5.000000,0.000394,11.848569,15.647769,0.233755
0012,FPFH,10.000000,0.000394,11.984180,15.585697,0.223058
0012,FPFH,50.000000,0.000394,11.361371,15.550491,0.224388
0013,RICI,0.050000,0.001556,0.434021,0.383833,0.515063
0013,RICI,0.100000,0.001396,0.435402,0.381051,0.524641
0013,RICI,0.500000,0.003446,0.431113,0.380043,0.405676
0013,RICI,1.000000,0.006853,0.431896,0.387305,0.389675
0013,RICI,1.500000,0.010251,0.428353,0.378381,0.388877
0013,RICI,2.000000,0.014283,0.423640,0.380535,0.391463
0013,RICI,5.000000,0.071039,0.429340,0.377798,0.395825
0013,RICI,10.000000,0.112916,0.428849,0.380128,0.394607
0013,RICI,50.000000,0.112916,0.430130,0.375690,0.395671
0013,QUICCI,0.050000,0.000000,0.439631,0.388981,0.235858
0013,QUICCI,0.100000,0.000000,0.441667,0.391869,0.233059
0013,QUICCI,0.500000,0.000000,0.442017,0.396609,0.233725
0013,QUICCI,1.000000,0.000000,0.436951,0.389520,0.229042
0013,QUICCI,1.500000,0.000071,0.440228,0.388642,0.231787
0013,QUICCI,2.000000,0.002838,0.443701,0.386671,0.231747
0013,QUICCI,5.000000,0.061089,0.439205,0.389561,0.227362
0013,QUICCI,10.000000,0.112916,0.435566,0.397618,0.224570
0013,QUICCI,50.000000,0.112916,0.434204,0.389414,0.223709
0013,SI,0.050000,0.002257,0.221225,0.214596,0.456145
0013,SI,0.100000,0.000911,0.239906,0.218743,0.456315
0013,SI,0.500000,0.000265,0.240810,0.226434,0.402064
0013,SI,1.000000,0.000215,0.239351,0.230752,0.387917
0013,SI,1.500000,0.000195,0.238236,0.228541,0.396880
0013,SI,2.000000,0.000185,0.242689,0.225655,0.383521
0013,SI,5.000000,0.000174,0.240595,0.225411,0.379772
0013,SI,10.000000,0.000170,0.239980,0.226686,0.378265
0013,SI,50.000000,0.000146,0.250613,0.225111,0.380268
0013,3DSC,0.050000,0.004677,0.993057,0.799209,9.176462
0013,3DSC,0.100000,0.003393,1.075492,1.019655,8.137695
0013,3DSC,0.500000,0.112916,0.233451,0.201506,6.372072
0013,3DSC,1.000000,0.112916,0.240591,0.204442,6.371367
0013,3DSC,1.500000,0.112916,0.240777,0.205128,6.356937
0013,3DSC,2.000000,0.112916,0.238953,0.200824,6.370625
0013,3DSC,5.000000,0.112916,0.240216,0.201072,6.409775
0013,3DSC,10.000000,0.112916,0.250687,0.201031,6.640167
0013,3DSC,50.000000,0.112916,0.243243,0.203172,6.299477
0013,FPFH,0.050000,0.000518,4.691159,4.306654,0.225016
0013,FPFH,0.100000,0.001614,7.425010,6.500390,0.224825
0013,FPFH,0.500000,0.001446,11.706086,10.915681,0.225846
0013,FPFH,1.000000,0.001446,11.535128,11.191079,0.226345
0013,FPFH,1.500000,0.001446,12.113228,10.995499,0.227148
0013,FPFH,2.000000,0.001446,11.527642,10.825708,0.233162
0013,FPFH,5.000000,0.001446,11.469137,10.870750,0.237352
0013,FPFH,10.000000,0.001446,11.487782,11.004533,0.228757
0013,FPFH,50.000000,0.001446,11.532909,10.817211,0.227946
0014,RICI,0.050000,0.001360,0.015470,0.173461,0.107191
0014,RICI,0.100000,0.001254,0.014980,0.172825,0.108825
0014,RICI,0.500000,0.002456,0.014746,0.172352,0.088823
0014,RICI,1.000000,0.004852,0.014673,0.171268,0.083939
0014,RICI,1.500000,0.007201,0.014720,0.171771,0.082800
0014,RICI,2.000000,0.009762,0.014622,0.169419,0.082835
0014,RICI,5.000000,0.030849,0.014665,0.168999,0.082121
0014,RICI,10.000000,0.113283,0.014663,0.168572,0.081870
0014,RICI,50.000000,0.113283,0.014673,0.168499,0.082406
0014,QUICCI,0.050000,0.000044,0.018196,0.176811,0.041137
0014,QUICCI,0.100000,0.000000,0.017531,0.176782,0.040790
0014,QUICCI,0.500000,0.000000,0.016175,0.178306,0.040848
0014,QUICCI,1.000000,0.000000,0.016105,0.177885,0.040710
0014,QUICCI,1.500000,0.000000,0.016076,0.175458,0.040459
0014,QUICCI,2.000000,0.000000,0.017373,0.175400,0.040442
0014,QUICCI,5.000000,0.014909,0.016032,0.175455,0.040555
0014,QUICCI,10.000000,0.113283,0.016030,0.177002,0.040090
0014,QUICCI,50.000000,0.113283,0.016107,0.175139,0.040581
0014,SI,0.050000,0.001802,0.040307,0.136436,0.084108
0014,SI,0.100000,0.001049,0.040064,0.146579,0.085245
0014,SI,0.500000,0.000205,0.042113,0.151490,0.085210
0014,SI,1.000000,0.000163,0.042010,0.153528,0.083531
0014,SI,1.500000,0.000144,0.041555,0.151789,0.081848
0014,SI,2.000000,0.000136,0.042826,0.153951,0.082727
0014,SI,5.000000,0.000115,0.042589,0.155762,0.081543
0014,SI,10.000000,0.000114,0.042477,0.156024,0.080773
0014,SI,50.000000,0.000098,0.041914,0.154626,0.082244
0014,3DSC,0.050000,0.004739,0.282350,0.370011,1.643626
0014,3DSC,0.100000,0.003466,0.267067,0.509127,1.448340
0014,3DSC,0.500000,0.113283,0.134342,0.128458,1.174133
0014,3DSC,1.000000,0.113283,0.134459,0.128868,1.172610
0014,3DSC,1.500000,0.113283,0.134363,0.126033,1.174347
0014,3DSC,2.000000,0.113283,0.134321,0.127376,1.173445
0014,3DSC,5.000000,0.113283,0.134433,0.126107,1.174898
0014,3DSC,10.000000,0.113283,0.133986,0.126534,1.178091
0014,3DSC,50.000000,0.113283,0.135511,0.126632,1.182379
0014,FPFH,0.050000,0.000230,1.112301,2.801045,0.041274
0014,FPFH,0.100000,0.000623,1.803699,3.632871,0.041817
0014,FPFH,0.500000,0.000759,2.776275,7.508447,0.041061
0014,FPFH,1.000000,0.000759,2.797356,7.639090,0.042264
0014,FPFH,1.500000,0.000759,2.849420,7.633673,0.040813
0014,FPFH,2.000000,0.000759,2.827306,7.700825,0.044032
0014,FPFH,5.000000,0.000759,2.844914,8.019738,0.049749
0014,FPFH,10.000000,0.000759,2.959980,7.580468,0.042129
0014,FPFH,50.000000,0.000759,2.853560,7.662321,0.042623
0015,RICI,0.050000,0.002699,0.014823,0.022591,0.094096
0015,RICI,0.100000,0.002119,0.014676,0.022083,0.100585
0015,RICI,0.500000,0.004972,0.014472,0.020955,0.078323
0015,RICI,1.000000,0.009672,0.014379,0.021063,0.074776
0015,RICI,1.500000,0.014373,0.014296,0.020832,0.074597
0015,RICI,2.000000,0.018975,0.014442,0.020754,0.073746
0015,RICI,5.000000,0.085164,0.014270,0.021226,0.075258
0015,RICI,10.000000,0.124125,0.014197,0.020682,0.074054
0015,RICI,50.000000,0.124125,0.014425,0.022769,0.073981
0015,QUICCI,0.050000,0.000000,0.018101,0.027014,0.041547
0015,QUICCI,0.100000,0.000000,0.019467,0.028039,0.041874
0015,QUICCI,0.500000,0.000000,0.017494,0.024875,0.041407
0015,QUICCI,1.000000,0.000000,0.018470,0.024989,0.041164
0015,QUICCI,1.500000,0.000000,0.017144,0.027179,0.041174
0015,QUICCI,2.000000,0.000000,0.018558,0.027578,0.040960
0015,QUICCI,5.000000,0.065940,0.017360,0.024174,0.040639
0015,QUICCI,10.000000,0.124125,0.016643,0.023456,0.040716
0015,QUICCI,50.000000,0.124125,0.017022,0.025436,0.040794
0015,SI,0.050000,0.000464,0.053007,0.056343,0.076427
0015,SI,0.100000,0.000311,0.071884,0.049958,0.076434
0015,SI,0.500000,0.000111,0.118297,0.060255,0.074445
0015,SI,1.000000,0.000092,0.135220,0.067673,0.073244
0015,SI,1.500000,0.000085,0.140222,0.070812,0.073677
0015,SI,2.000000,0.000081,0.143759,0.073352,0.073466
0015,SI,5.000000,0.000071,0.151173,0.078450,0.072670
0015,SI,10.000000,0.000073,0.152187,0.079134,0.072776
0015,SI,50.000000,0.000079,0.163661,0.095279,0.073369
0015,3DSC,0.050000,0.004638,0.471763,0.169858,1.653633
0015,3DSC,0.100000,0.003218,0.345531,0.240618,1.568623
0015,3DSC,0.500000,0.124125,0.253081,0.090356,1.226703
0015,3DSC,1.000000,0.124125,0.233161,0.092868,1.222774
0015,3DSC,1.500000,0.124125,0.231679,0.090080,1.197796
0015,3DSC,2.000000,0.124125,0.226509,0.093890,1.219954
0015,3DSC,5.000000,0.124125,0.226778,0.092269,1.244783
0015,3DSC,10.000000,0.124125,0.228364,0.095716,1.246521
0015,3DSC,50.000000,0.124125,0.233075,0.099946,1.239158
0015,FPFH,0.050000,0.000161,1.465648,1.114580,0.041545
0015,FPFH,0.100000,0.000225,2.470878,1.514798,0.041617
0015,FPFH,0.500000,0.000173,2.816952,3.178590,0.040078
0015,FPFH,1.000000,0.000173,2.920858,3.176902,0.041509
0015,FPFH,1.500000,0.000173,2.805066,3.155461,0.039440
0015,FPFH,2.000000,0.000173,2.824066,3.193740,0.040549
0015,FPFH,5.000000,0.000173,2.893641,3.188761,0.043984
0015,FPFH,10.000000,0.000173,2.827943,3.210483,0.040664
0015,FPFH,50.000000,0.000173,2.965769,3.215844,0.040310
0016,RICI,0.050000,0.003081,0.022302,0.035574,0.105328
0016,RICI,0.100000,0.002820,0.020815,0.034161,0.108820
0016,RICI,0.500000,0.003772,0.020346,0.033206,0.092496
0016,RICI,1.000000,0.007322,0.020263,0.032892,0.087784
0016,RICI,1.500000,0.011463,0.020589,0.034095,0.086057
0016,RICI,2.000000,0.014082,0.020251,0.033193,0.086102
0016,RICI,5.000000,0.034955,0.020203,0.032490,0.086010
0016,RICI,10.000000,0.121569,0.021350,0.034626,0.085601
0016,RICI,50.000000,0.121569,0.022744,0.035637,0.085618
0016,QUICCI,0.050000,0.000037,0.023810,0.040635,0.049109
0016,QUICCI,0.100000,0.000000,0.023690,0.039975,0.048803
0016,QUICCI,0.500000,0.000000,0.024625,0.038982,0.048542
0016,QUICCI,1.000000,0.000000,0.023308,0.036307,0.047785
0016,QUICCI,1.500000,0.000000,0.021951,0.035386,0.047895
0016,QUICCI,2.000000,0.000000,0.021995,0.035008,0.047768
0016,QUICCI,5.000000,0.009138,0.021948,0.034938,0.047870
0016,QUICCI,10.000000,0.121569,0.021917,0.035653,0.047197
0016,QUICCI,50.000000,0.121569,0.022781,0.036212,0.047165
0016,SI,0.050000,0.000728,0.049944,0.062921,0.090060
0016,SI,0.100000,0.000416,0.063481,0.066076,0.091366
0016,SI,0.500000,0.000143,0.101410,0.122243,0.087189
0016,SI,1.000000,0.000115,0.119130,0.150362,0.085667
0016,SI,1.500000,0.000106,0.124871,0.170548,0.085547
0016,SI,2.000000,0.000099,0.132704,0.179585,0.085161
0016,SI,5.000000,0.000090,0.133685,0.202007,0.084870
0016,SI,10.000000,0.000086,0.130552,0.209416,0.084803
0016,SI,50.000000,0.000078,0.131334,0.209212,0.084128
0016,3DSC,0.050000,0.004359,0.330374,0.151644,1.804459
0016,3DSC,0.100000,0.002726,0.461608,0.232909,1.829703
0016,3DSC,0.500000,0.121569,0.180300,0.080515,1.429693
0016,3DSC,1.000000,0.121569,0.157762,0.078374,1.470622
0016,3DSC,1.500000,0.121569,0.160942,0.077766,1.472955
0016,3DSC,2.000000,0.121569,0.156761,0.079401,1.469578
0016,3DSC,5.000000,0.121569,0.156841,0.082921,1.475365
0016,3DSC,10.000000,0.121569,0.156793,0.079588,1.414327
0016,3DSC,50.000000,0.121569,0.158638,0.078098,1.474978
0016,FPFH,0.050000,0.000309,1.248482,1.267015,0.050421
0016,FPFH,0.100000,0.000281,2.221539,1.557758,0.050164
0016,FPFH,0.500000,0.000312,3.110479,3.792748,0.049546
0016,FPFH,1.000000,0.000312,3.161388,3.844073,0.047487
0016,FPFH,1.500000,0.000312,3.202930,3.817686,0.048004
0016,FPFH,2.000000,0.000312,3.157328,3.828373,0.050043
0016,FPFH,5.000000,0.000312,3.204509,3.823402,0.048293
0016,FPFH,10.000000,0.000312,3.372271,3.961867,0.050046
0016,FPFH,50.000000,0.000312,3.201736,3.831460,0.050072
0017,RICI,0.050000,0.001404,0.075052,0.083863,0.215905
0017,RICI,0.100000,0.001355,0.072415,0.084806,0.214616
0017,RICI,0.500000,0.004552,0.071855,0.081980,0.167672
0017,RICI,1.000000,0.009097,0.071630,0.083195,0.163682
0017,RICI,1.500000,0.013668,0.073170,0.081642,0.162152
0017,RICI,2.000000,0.020346,0.071408,0.081461,0.163299
0017,RICI,5.000000,0.086057,0.071174,0.081289,0.161295
0017,RICI,10.000000,0.108833,0.071303,0.081639,0.161702
0017,RICI,50.000000,0.108833,0.071385,0.081379,0.162367
0017,QUICCI,0.050000,0.000019,0.076824,0.089276,0.095562
0017,QUICCI,0.100000,0.000000,0.076657,0.087396,0.095889
0017,QUICCI,0.500000,0.000000,0.077645,0.086113,0.094472
0017,QUICCI,1.000000,0.000000,0.077877,0.087466,0.094251
0017,QUICCI,1.500000,0.000368,0.075360,0.086195,0.090526
0017,QUICCI,2.000000,0.004182,0.075138,0.087403,0.090620
0017,QUICCI,5.000000,0.076557,0.075027,0.085465,0.092157
0017,QUICCI,10.000000,0.108833,0.080572,0.087229,0.091702
0017,QUICCI,50.000000,0.108833,0.074944,0.085668,0.094645
0017,SI,0.050000,0.001078,0.093468,0.099954,0.171397
0017,SI,0.100000,0.000532,0.096260,0.103706,0.180499
0017,SI,0.500000,0.000186,0.097330,0.120960,0.165078
0017,SI,1.000000,0.000153,0.101218,0.125181,0.161482
0017,SI,1.500000,0.000141,0.100258,0.129759,0.160757
0017,SI,2.000000,0.000132,0.107039,0.130675,0.160812
0017,SI,5.000000,0.000118,0.100088,0.133056,0.158845
0017,SI,10.000000,0.000117,0.104859,0.132394,0.159036
0017,SI,50.000000,0.000105,0.102531,0.132127,0.159601
0017,3DSC,0.050000,0.004308,0.607539,0.488417,3.671537
0017,3DSC,0.100000,0.003631,0.493792,0.562390,3.151553
0017,3DSC,0.500000,0.108833,0.225131,0.158886,2.648186
0017,3DSC,1.000000,0.108833,0.205229,0.160791,2.640233
0017,3DSC,1.500000,0.108833,0.211254,0.157815,2.635945
0017,3DSC,2.000000,0.108833,0.213874,0.158201,2.634146
0017,3DSC,5.000000,0.108833,0.205289,0.163779,2.670433
0017,3DSC,10.000000,0.108833,0.209149,0.159934,2.667019
0017,3DSC,50.000000,0.108833,0.212655,0.157976,2.645465
0017,FPFH,0.050000,0.000384,2.336426,2.262660,0.096992
0017,FPFH,0.100000,0.000615,3.668676,3.615771,0.096525
0017,FPFH,0.500000,0.000601,5.263718,5.575354,0.094617
0017,FPFH,1.000000,0.000601,5.260757,5.595779,0.091682
0017,FPFH,1.500000,0.000601,5.254499,5.735068,0.092082
0017,FPFH,2.000000,0.000601,5.417682,5.621445,0.094649
0017,FPFH,5.000000,0.000601,5.284673,5.604757,0.095658
0017,FPFH,10.000000,0.000601,5.258112,5.583027,0.094966
0017,FPFH,50.000000,0.000601,5.264661,5.612641,0.093275
0018,RICI,0.050000,0.002232,0.021890,0.036863,0.114168
0018,RICI,0.100000,0.001900,0.021527,0.036145,0.116790
0018,RICI,0.500000,0.006730,0.021382,0.035692,0.090707
