dataset,object,descriptor,category,distanceFunction,time,similarity
GoogleDataset,0037,SI,0-100,Euclidian,0.54506484,0.9998287933182494
GoogleDataset,0038,3DSC,0-100,Cosine,1.005173946,0.9999999999999958
GoogleDataset,0038,3DSC,0-100,Euclidian,0.562545863,0.9999992050660321
GoogleDataset,0038,FPFH,0-100,Cosine,0.028141767,1.0
GoogleDataset,0038,FPFH,0-100,Euclidian,0.020595569,1.0
GoogleDataset,0038,QUICCI,0-100,Cosine,0.030359836,1.0
GoogleDataset,0038,QUICCI,0-100,Euclidian,0.021234834,1.0
GoogleDataset,0038,RICI,0-100,Cosine,0.564257341,1.0
GoogleDataset,0038,RICI,0-100,Euclidian,0.318344274,1.0
GoogleDataset,0038,SI,0-100,Cosine,0.489547589,0.9998831229546488
GoogleDataset,0038,SI,0-100,Euclidian,0.306089717,0.9991737736637151
GoogleDataset,0039,3DSC,0-100,Cosine,1.010438179,0.0
GoogleDataset,0039,3DSC,0-100,Euclidian,0.56200861,1.0
GoogleDataset,0039,FPFH,0-100,Cosine,0.028279651,1.0
GoogleDataset,0039,FPFH,0-100,Euclidian,0.02071095,1.0
GoogleDataset,0039,QUICCI,0-100,Cosine,0.029889632,1.0
GoogleDataset,0039,QUICCI,0-100,Euclidian,0.020785314,1.0
GoogleDataset,0039,RICI,0-100,Cosine,0.560258055,1.0
GoogleDataset,0039,RICI,0-100,Euclidian,0.320291294,1.0
GoogleDataset,0039,SI,0-100,Cosine,0.488759737,0.9999999999999983
GoogleDataset,0039,SI,0-100,Euclidian,0.306600709,0.9997731152274641
GoogleDataset,0040,3DSC,0-100,Cosine,10.019793692,0.9999999999999993
GoogleDataset,0040,3DSC,0-100,Euclidian,5.60689421,0.9999990683443566
GoogleDataset,0040,FPFH,0-100,Cosine,0.276682061,1.0
GoogleDataset,0040,FPFH,0-100,Euclidian,0.203327145,1.0
GoogleDataset,0040,QUICCI,0-100,Cosine,0.296928982,1.0
GoogleDataset,0040,QUICCI,0-100,Euclidian,0.209223012,1.0
GoogleDataset,0040,RICI,0-100,Cosine,5.790159585,1.0
GoogleDataset,0040,RICI,0-100,Euclidian,3.127448809,1.0
GoogleDataset,0040,SI,0-100,Cosine,5.047642208,0.9999999999999999
GoogleDataset,0040,SI,0-100,Euclidian,3.087188488,0.9999845571598475
GoogleDataset,0041,3DSC,0-100,Cosine,1.238841614,0.0
GoogleDataset,0041,3DSC,0-100,Euclidian,0.687972267,1.0
GoogleDataset,0041,FPFH,0-100,Cosine,0.03452119,1.0
GoogleDataset,0041,FPFH,0-100,Euclidian,0.025334408,1.0
GoogleDataset,0041,QUICCI,0-100,Cosine,0.037469166,1.0
GoogleDataset,0041,QUICCI,0-100,Euclidian,0.025871545,1.0
GoogleDataset,0041,RICI,0-100,Cosine,0.689266678,1.0
GoogleDataset,0041,RICI,0-100,Euclidian,0.395117019,1.0
GoogleDataset,0041,SI,0-100,Cosine,0.600826867,0.9999999999999987
GoogleDataset,0041,SI,0-100,Euclidian,0.372581485,0.9997652357266748
GoogleDataset,0042,3DSC,0-100,Cosine,2.269126181,0.9789929272669693
GoogleDataset,0042,3DSC,0-100,Euclidian,1.258845736,1.0
GoogleDataset,0042,FPFH,0-100,Cosine,0.063128801,1.0
GoogleDataset,0042,FPFH,0-100,Euclidian,0.046351174,1.0
GoogleDataset,0042,QUICCI,0-100,Cosine,0.069238398,1.0
GoogleDataset,0042,QUICCI,0-100,Euclidian,0.047608261,1.0
GoogleDataset,0042,RICI,0-100,Cosine,1.301478942,1.0
GoogleDataset,0042,RICI,0-100,Euclidian,0.718570075,1.0
GoogleDataset,0042,SI,0-100,Cosine,1.129571144,0.9999999999999999
GoogleDataset,0042,SI,0-100,Euclidian,0.692603162,0.9999797873059662
GoogleDataset,0043,3DSC,0-100,Cosine,0.332639389,0.664776754075124
GoogleDataset,0043,3DSC,0-100,Euclidian,0.185821652,1.0
GoogleDataset,0043,FPFH,0-100,Cosine,0.009319439,1.0
GoogleDataset,0043,FPFH,0-100,Euclidian,0.006889894,1.0
GoogleDataset,0043,QUICCI,0-100,Cosine,0.010012844,1.0
GoogleDataset,0043,QUICCI,0-100,Euclidian,0.00697463,1.0
GoogleDataset,0043,RICI,0-100,Cosine,0.188340746,1.0
GoogleDataset,0043,RICI,0-100,Euclidian,0.104032798,1.0
GoogleDataset,0043,SI,0-100,Cosine,0.162370096,0.999291282778126
GoogleDataset,0043,SI,0-100,Euclidian,0.100218089,0.998599470736229
GoogleDataset,0044,3DSC,0-100,Cosine,0.337438382,0.3987627884844159
GoogleDataset,0044,3DSC,0-100,Euclidian,0.186288151,1.0
GoogleDataset,0044,FPFH,0-100,Cosine,0.009455603,1.0
GoogleDataset,0044,FPFH,0-100,Euclidian,0.006922564,1.0
GoogleDataset,0044,QUICCI,0-100,Cosine,0.010099344,1.0
GoogleDataset,0044,QUICCI,0-100,Euclidian,0.007063666,1.0
GoogleDataset,0044,RICI,0-100,Cosine,0.187745638,1.0
GoogleDataset,0044,RICI,0-100,Euclidian,0.107280439,1.0
GoogleDataset,0044,SI,0-100,Cosine,0.163407155,0.9992862241254925
GoogleDataset,0044,SI,0-100,Euclidian,0.102077423,0.9965265555789644
GoogleDataset,0045,3DSC,0-100,Cosine,1.169093579,0.9969988404610872
GoogleDataset,0045,3DSC,0-100,Euclidian,0.649461984,1.0
GoogleDataset,0045,FPFH,0-100,Cosine,0.03254167,1.0
GoogleDataset,0045,FPFH,0-100,Euclidian,0.02407345,1.0
GoogleDataset,0045,QUICCI,0-100,Cosine,0.035185358,1.0
GoogleDataset,0045,QUICCI,0-100,Euclidian,0.024579441,1.0
GoogleDataset,0045,RICI,0-100,Cosine,0.656591761,1.0
GoogleDataset,0045,RICI,0-100,Euclidian,0.365448125,1.0
GoogleDataset,0045,SI,0-100,Cosine,0.574869147,0.9999999999999993
GoogleDataset,0045,SI,0-100,Euclidian,0.355249568,0.9997911376697913
GoogleDataset,0046,3DSC,0-100,Cosine,0.43572596,0.9794260963724959
GoogleDataset,0046,3DSC,0-100,Euclidian,0.24413934,1.0
GoogleDataset,0046,FPFH,0-100,Cosine,0.012486898,1.0
GoogleDataset,0046,FPFH,0-100,Euclidian,0.009137429,1.0
GoogleDataset,0046,QUICCI,0-100,Cosine,0.013119993,1.0
GoogleDataset,0046,QUICCI,0-100,Euclidian,0.009213407,1.0
GoogleDataset,0046,RICI,0-100,Cosine,0.24746904,1.0
GoogleDataset,0046,RICI,0-100,Euclidian,0.137998616,1.0
GoogleDataset,0046,SI,0-100,Cosine,0.212845256,0.9999999999999684
GoogleDataset,0046,SI,0-100,Euclidian,0.131455023,0.9985909988916055
GoogleDataset,0047,3DSC,0-100,Cosine,0.913211145,0.9999999999999977
GoogleDataset,0047,3DSC,0-100,Euclidian,0.507243463,0.9999995238583018
GoogleDataset,0047,FPFH,0-100,Cosine,0.02531928,1.0
GoogleDataset,0047,FPFH,0-100,Euclidian,0.018502831,1.0
GoogleDataset,0047,QUICCI,0-100,Cosine,0.027476177,1.0
GoogleDataset,0047,QUICCI,0-100,Euclidian,0.018991023,1.0
GoogleDataset,0047,RICI,0-100,Cosine,0.51371176,1.0
GoogleDataset,0047,RICI,0-100,Euclidian,0.287516522,1.0
GoogleDataset,0047,SI,0-100,Cosine,0.443847572,0.9996129032258051
GoogleDataset,0047,SI,0-100,Euclidian,0.275695195,0.9994065484470585
GoogleDataset,0048,3DSC,0-100,Cosine,1.7226258,0.9999999999999999
GoogleDataset,0048,3DSC,0-100,Euclidian,0.961862939,0.9999998526117565
GoogleDataset,0048,FPFH,0-100,Cosine,0.048033298,1.0
GoogleDataset,0048,FPFH,0-100,Euclidian,0.035533949,1.0
GoogleDataset,0048,QUICCI,0-100,Cosine,0.051463167,1.0
GoogleDataset,0048,QUICCI,0-100,Euclidian,0.034329123,1.0
GoogleDataset,0048,RICI,0-100,Cosine,0.970548319,1.0
GoogleDataset,0048,RICI,0-100,Euclidian,0.540830592,1.0
GoogleDataset,0048,SI,0-100,Cosine,0.847613564,0.9998640750305828
GoogleDataset,0048,SI,0-100,Euclidian,0.530271864,0.9998621297935258
GoogleDataset,0049,3DSC,0-100,Cosine,2.534040314,0.49829931972789115
GoogleDataset,0049,3DSC,0-100,Euclidian,1.41421107,1.0
GoogleDataset,0049,FPFH,0-100,Cosine,0.0702543,1.0
GoogleDataset,0049,FPFH,0-100,Euclidian,0.051553734,1.0
GoogleDataset,0049,QUICCI,0-100,Cosine,0.078100231,1.0
GoogleDataset,0049,QUICCI,0-100,Euclidian,0.053752314,1.0
GoogleDataset,0049,RICI,0-100,Cosine,1.436149688,1.0
GoogleDataset,0049,RICI,0-100,Euclidian,0.811720211,1.0
GoogleDataset,0049,SI,0-100,Cosine,1.238025166,0.9999999999999998
GoogleDataset,0049,SI,0-100,Euclidian,0.77242354,0.9999150495291552
GoogleDataset,0050,3DSC,0-100,Cosine,2.495009836,0.5240486341386389
GoogleDataset,0050,3DSC,0-100,Euclidian,1.388424686,1.0
GoogleDataset,0050,FPFH,0-100,Cosine,0.06970763,1.0
GoogleDataset,0050,FPFH,0-100,Euclidian,0.050843144,1.0
GoogleDataset,0050,QUICCI,0-100,Cosine,0.076037333,1.0
GoogleDataset,0050,QUICCI,0-100,Euclidian,0.051663338,1.0
GoogleDataset,0050,RICI,0-100,Cosine,1.40693171,1.0
GoogleDataset,0050,RICI,0-100,Euclidian,0.790821918,1.0
GoogleDataset,0050,SI,0-100,Cosine,1.220782583,0.9999999999999998
GoogleDataset,0050,SI,0-100,Euclidian,0.76080493,0.9999063533865812
GoogleDataset,0051,3DSC,0-100,Cosine,4.60753633,0.5761050875729775
GoogleDataset,0051,3DSC,0-100,Euclidian,2.550605239,1.0
GoogleDataset,0051,FPFH,0-100,Cosine,0.128021497,1.0
GoogleDataset,0051,FPFH,0-100,Euclidian,0.094295977,1.0
GoogleDataset,0051,QUICCI,0-100,Cosine,0.138596056,1.0
GoogleDataset,0051,QUICCI,0-100,Euclidian,0.096466003,1.0
GoogleDataset,0051,RICI,0-100,Cosine,2.588224769,1.0
GoogleDataset,0051,RICI,0-100,Euclidian,1.457756796,1.0
GoogleDataset,0051,SI,0-100,Cosine,2.243856475,0.9999999999999999
GoogleDataset,0051,SI,0-100,Euclidian,1.420837197,0.9999564539010551
GoogleDataset,0052,3DSC,0-100,Cosine,2.227301815,0.33434927307759676
GoogleDataset,0052,3DSC,0-100,Euclidian,1.24048697,1.0
GoogleDataset,0052,FPFH,0-100,Cosine,0.06180239,1.0
GoogleDataset,0052,FPFH,0-100,Euclidian,0.045532208,1.0
GoogleDataset,0052,QUICCI,0-100,Cosine,0.0674177,1.0
GoogleDataset,0052,QUICCI,0-100,Euclidian,0.046978145,1.0
GoogleDataset,0052,RICI,0-100,Cosine,1.253548791,1.0
GoogleDataset,0052,RICI,0-100,Euclidian,0.706371813,1.0
GoogleDataset,0052,SI,0-100,Cosine,1.085566006,0.9999999999999997
GoogleDataset,0052,SI,0-100,Euclidian,0.678554164,0.9999016765093818
GoogleDataset,0053,3DSC,0-100,Cosine,2.694069713,0.534491243305833
GoogleDataset,0053,3DSC,0-100,Euclidian,1.496582085,1.0
GoogleDataset,0053,FPFH,0-100,Cosine,0.076240872,1.0
GoogleDataset,0053,FPFH,0-100,Euclidian,0.056184691,1.0
GoogleDataset,0053,QUICCI,0-100,Cosine,0.081660997,1.0
GoogleDataset,0053,QUICCI,0-100,Euclidian,0.057269608,1.0
GoogleDataset,0053,RICI,0-100,Cosine,1.515203306,1.0
GoogleDataset,0053,RICI,0-100,Euclidian,0.855541372,1.0
GoogleDataset,0053,SI,0-100,Cosine,1.304092448,0.9999999999999998
GoogleDataset,0053,SI,0-100,Euclidian,0.8214586,0.9998912453158049
GoogleDataset,0054,3DSC,0-100,Cosine,2.792816213,0.5642447850509499
GoogleDataset,0054,3DSC,0-100,Euclidian,1.55265874,1.0
GoogleDataset,0054,FPFH,0-100,Cosine,0.079233615,1.0
GoogleDataset,0054,FPFH,0-100,Euclidian,0.057643572,1.0
GoogleDataset,0054,QUICCI,0-100,Cosine,0.084193094,1.0
GoogleDataset,0054,QUICCI,0-100,Euclidian,0.058703241,1.0
GoogleDataset,0054,RICI,0-100,Cosine,1.575314706,1.0
GoogleDataset,0054,RICI,0-100,Euclidian,0.883814448,1.0
GoogleDataset,0054,SI,0-100,Cosine,1.364139656,0.9999999999999998
GoogleDataset,0054,SI,0-100,Euclidian,0.85467181,0.999921234277486
GoogleDataset,0055,3DSC,0-100,Cosine,2.291460912,0.5530020059486754
GoogleDataset,0055,3DSC,0-100,Euclidian,1.275127367,1.0
GoogleDataset,0055,FPFH,0-100,Cosine,0.064091631,1.0
GoogleDataset,0055,FPFH,0-100,Euclidian,0.046924996,1.0
GoogleDataset,0055,QUICCI,0-100,Cosine,0.069839531,1.0
GoogleDataset,0055,QUICCI,0-100,Euclidian,0.048228205,1.0
GoogleDataset,0055,RICI,0-100,Cosine,1.290584514,1.0
GoogleDataset,0055,RICI,0-100,Euclidian,0.728679139,1.0
GoogleDataset,0055,SI,0-100,Cosine,1.11841841,0.9999999999999997
GoogleDataset,0055,SI,0-100,Euclidian,0.699765529,0.9998067505881482
GoogleDataset,0056,3DSC,0-100,Cosine,2.343461764,0.6225609756097561
GoogleDataset,0056,3DSC,0-100,Euclidian,1.300404688,1.0
GoogleDataset,0056,FPFH,0-100,Cosine,0.065189892,1.0
GoogleDataset,0056,FPFH,0-100,Euclidian,0.047918589,1.0
GoogleDataset,0056,QUICCI,0-100,Cosine,0.073748334,1.0
GoogleDataset,0056,QUICCI,0-100,Euclidian,0.049780844,1.0
GoogleDataset,0056,RICI,0-100,Cosine,1.327687911,1.0
GoogleDataset,0056,RICI,0-100,Euclidian,0.751878583,1.0
GoogleDataset,0056,SI,0-100,Cosine,1.146339535,0.9999999999999999
GoogleDataset,0056,SI,0-100,Euclidian,0.721820668,0.999916198071515
GoogleDataset,0057,3DSC,0-100,Cosine,2.350739124,0.6921187987390078
GoogleDataset,0057,3DSC,0-100,Euclidian,1.321423111,1.0
GoogleDataset,0057,FPFH,0-100,Cosine,0.063819333,1.0
GoogleDataset,0057,FPFH,0-100,Euclidian,0.048013876,1.0
GoogleDataset,0057,QUICCI,0-100,Cosine,0.072446562,1.0
GoogleDataset,0057,QUICCI,0-100,Euclidian,0.048614747,1.0
GoogleDataset,0057,RICI,0-100,Cosine,1.330542668,1.0
GoogleDataset,0057,RICI,0-100,Euclidian,0.7459648,1.0
GoogleDataset,0057,SI,0-100,Cosine,1.146628278,0.9999999999999998
GoogleDataset,0057,SI,0-100,Euclidian,0.716737297,0.999888703255874
GoogleDataset,0058,3DSC,0-100,Cosine,2.539915287,0.5191956412194507
GoogleDataset,0058,3DSC,0-100,Euclidian,1.4199206,1.0
GoogleDataset,0058,FPFH,0-100,Cosine,0.070545213,1.0
GoogleDataset,0058,FPFH,0-100,Euclidian,0.051968138,1.0
GoogleDataset,0058,QUICCI,0-100,Cosine,0.07646018,1.0
GoogleDataset,0058,QUICCI,0-100,Euclidian,0.053006687,1.0
GoogleDataset,0058,RICI,0-100,Cosine,1.421257503,1.0
GoogleDataset,0058,RICI,0-100,Euclidian,0.801847081,1.0
GoogleDataset,0058,SI,0-100,Cosine,1.236558457,0.9999999999999999
GoogleDataset,0058,SI,0-100,Euclidian,0.769948181,0.9999036870529113
GoogleDataset,0059,3DSC,0-100,Cosine,1.018011882,0.0
GoogleDataset,0059,3DSC,0-100,Euclidian,0.566942573,1.0
GoogleDataset,0059,FPFH,0-100,Cosine,0.028974354,1.0
GoogleDataset,0059,FPFH,0-100,Euclidian,0.0210805,1.0
GoogleDataset,0059,QUICCI,0-100,Cosine,0.030947587,0.9995690330669174
GoogleDataset,0059,QUICCI,0-100,Euclidian,0.021408043,1.0
GoogleDataset,0059,RICI,0-100,Cosine,0.566231547,0.9995690330669174
GoogleDataset,0059,RICI,0-100,Euclidian,0.324770432,1.0
GoogleDataset,0059,SI,0-100,Cosine,0.494484536,0.9999999999999984
GoogleDataset,0059,SI,0-100,Euclidian,0.307430488,0.999769910320393
GoogleDataset,0060,3DSC,0-100,Cosine,0.780362207,0.0
GoogleDataset,0060,3DSC,0-100,Euclidian,0.432592908,1.0
GoogleDataset,0060,FPFH,0-100,Cosine,0.022656613,1.0
GoogleDataset,0060,FPFH,0-100,Euclidian,0.015879808,1.0
GoogleDataset,0060,QUICCI,0-100,Cosine,0.02326324,1.0
GoogleDataset,0060,QUICCI,0-100,Euclidian,0.016325339,1.0
GoogleDataset,0060,RICI,0-100,Cosine,0.43209969,1.0
GoogleDataset,0060,RICI,0-100,Euclidian,0.248299242,1.0
GoogleDataset,0060,SI,0-100,Cosine,0.377715406,0.9998460591132958
GoogleDataset,0060,SI,0-100,Euclidian,0.234773522,0.9996514388929526
GoogleDataset,0061,3DSC,0-100,Cosine,2.620466859,0.0
GoogleDataset,0061,3DSC,0-100,Euclidian,1.438594214,1.0
GoogleDataset,0061,FPFH,0-100,Cosine,0.07202224,1.0
GoogleDataset,0061,FPFH,0-100,Euclidian,0.053553463,1.0
GoogleDataset,0061,QUICCI,0-100,Cosine,0.078649219,1.0
GoogleDataset,0061,QUICCI,0-100,Euclidian,0.055231956,1.0
GoogleDataset,0061,RICI,0-100,Cosine,1.44513766,1.0
GoogleDataset,0061,RICI,0-100,Euclidian,0.828288887,1.0
GoogleDataset,0061,SI,0-100,Cosine,1.254574923,0.9999999999999999
GoogleDataset,0061,SI,0-100,Euclidian,0.792282263,0.9999716218931213
GoogleDataset,0062,3DSC,0-100,Cosine,2.587534387,0.0
GoogleDataset,0062,3DSC,0-100,Euclidian,1.440251124,1.0
GoogleDataset,0062,FPFH,0-100,Cosine,0.072325332,1.0
GoogleDataset,0062,FPFH,0-100,Euclidian,0.053024887,1.0
GoogleDataset,0062,QUICCI,0-100,Cosine,0.078567972,1.0
GoogleDataset,0062,QUICCI,0-100,Euclidian,0.054415281,1.0
GoogleDataset,0062,RICI,0-100,Cosine,1.447878839,1.0
GoogleDataset,0062,RICI,0-100,Euclidian,0.823246135,1.0
GoogleDataset,0062,SI,0-100,Cosine,1.259713883,0.9999999999999999
GoogleDataset,0062,SI,0-100,Euclidian,0.788022255,0.9999693030601025
GoogleDataset,0063,3DSC,0-100,Cosine,0.301048748,0.6682602921646746
GoogleDataset,0063,3DSC,0-100,Euclidian,0.167040141,1.0
GoogleDataset,0063,FPFH,0-100,Cosine,0.008456707,1.0
GoogleDataset,0063,FPFH,0-100,Euclidian,0.00618019,1.0
GoogleDataset,0063,QUICCI,0-100,Cosine,0.009136819,1.0
GoogleDataset,0063,QUICCI,0-100,Euclidian,0.006369087,1.0
GoogleDataset,0063,RICI,0-100,Cosine,0.16597508,1.0
GoogleDataset,0063,RICI,0-100,Euclidian,0.095812439,1.0
GoogleDataset,0063,SI,0-100,Cosine,0.145668309,0.9972111553783966
GoogleDataset,0063,SI,0-100,Euclidian,0.090850659,0.9975900868593217
GoogleDataset,0064,3DSC,0-100,Cosine,0.714550956,0.0
GoogleDataset,0064,3DSC,0-100,Euclidian,0.398412305,1.0
GoogleDataset,0064,FPFH,0-100,Cosine,0.02027327,1.0
GoogleDataset,0064,FPFH,0-100,Euclidian,0.014764271,1.0
GoogleDataset,0064,QUICCI,0-100,Cosine,0.021765105,1.0
GoogleDataset,0064,QUICCI,0-100,Euclidian,0.015141084,1.0
GoogleDataset,0064,RICI,0-100,Cosine,0.40575841,1.0
GoogleDataset,0064,RICI,0-100,Euclidian,0.23117388,1.0
GoogleDataset,0064,SI,0-100,Cosine,0.355143884,0.9998357424440937
GoogleDataset,0064,SI,0-100,Euclidian,0.219164867,0.9975870198192074
GoogleDataset,0065,3DSC,0-100,Cosine,0.553393723,0.0
GoogleDataset,0065,3DSC,0-100,Euclidian,0.307565586,1.0
GoogleDataset,0065,FPFH,0-100,Cosine,0.015510677,1.0
GoogleDataset,0065,FPFH,0-100,Euclidian,0.011343225,1.0
GoogleDataset,0065,QUICCI,0-100,Cosine,0.016722028,1.0
GoogleDataset,0065,QUICCI,0-100,Euclidian,0.011622182,1.0
GoogleDataset,0065,RICI,0-100,Cosine,0.309871585,1.0
GoogleDataset,0065,RICI,0-100,Euclidian,0.17625726,1.0
GoogleDataset,0065,SI,0-100,Cosine,0.26813924,0.9995665366276074
GoogleDataset,0065,SI,0-100,Euclidian,0.162754996,0.9983103190888277
GoogleDataset,0066,3DSC,0-100,Cosine,0.531552577,0.0
GoogleDataset,0066,3DSC,0-100,Euclidian,0.294000139,1.0
GoogleDataset,0066,FPFH,0-100,Cosine,0.014887288,1.0
GoogleDataset,0066,FPFH,0-100,Euclidian,0.010919303,1.0
GoogleDataset,0066,QUICCI,0-100,Cosine,0.016269564,1.0
GoogleDataset,0066,QUICCI,0-100,Euclidian,0.011286272,1.0
GoogleDataset,0066,RICI,0-100,Cosine,0.296830851,1.0
GoogleDataset,0066,RICI,0-100,Euclidian,0.169617432,1.0
GoogleDataset,0066,SI,0-100,Cosine,0.257877866,0.9997750787223945
GoogleDataset,0066,SI,0-100,Euclidian,0.159834558,0.9980789919181141
GoogleDataset,0067,3DSC,0-100,Cosine,0.767746806,0.0
GoogleDataset,0067,3DSC,0-100,Euclidian,0.428318237,1.0
GoogleDataset,0067,FPFH,0-100,Cosine,0.021512834,1.0
GoogleDataset,0067,FPFH,0-100,Euclidian,0.015721467,1.0
GoogleDataset,0067,QUICCI,0-100,Cosine,0.023229686,1.0
GoogleDataset,0067,QUICCI,0-100,Euclidian,0.015522772,1.0
GoogleDataset,0067,RICI,0-100,Cosine,0.428794133,1.0
GoogleDataset,0067,RICI,0-100,Euclidian,0.240706363,1.0
GoogleDataset,0067,SI,0-100,Cosine,0.371710121,0.9984548825710239
GoogleDataset,0067,SI,0-100,Euclidian,0.230774195,0.9977279582639554
GoogleDataset,0068,3DSC,0-100,Cosine,0.686370303,0.0
GoogleDataset,0068,3DSC,0-100,Euclidian,0.381993816,1.0
GoogleDataset,0068,FPFH,0-100,Cosine,0.018962984,1.0
GoogleDataset,0068,FPFH,0-100,Euclidian,0.014055042,1.0
GoogleDataset,0068,QUICCI,0-100,Cosine,0.020660626,1.0
GoogleDataset,0068,QUICCI,0-100,Euclidian,0.014386899,1.0
GoogleDataset,0068,RICI,0-100,Cosine,0.382913363,1.0
GoogleDataset,0068,RICI,0-100,Euclidian,0.217423979,1.0
GoogleDataset,0068,SI,0-100,Cosine,0.331019911,0.9982523593148577
GoogleDataset,0068,SI,0-100,Euclidian,0.206469562,0.9975061908508065
GoogleDataset,0069,3DSC,0-100,Cosine,0.616605877,0.0
GoogleDataset,0069,3DSC,0-100,Euclidian,0.342358828,1.0
GoogleDataset,0069,FPFH,0-100,Cosine,0.017206135,1.0
GoogleDataset,0069,FPFH,0-100,Euclidian,0.012708673,1.0
GoogleDataset,0069,QUICCI,0-100,Cosine,0.018668348,1.0
GoogleDataset,0069,QUICCI,0-100,Euclidian,0.013019427,1.0
GoogleDataset,0069,RICI,0-100,Cosine,0.343452323,1.0
GoogleDataset,0069,RICI,0-100,Euclidian,0.195661245,1.0
GoogleDataset,0069,SI,0-100,Cosine,0.29896499,0.9984502130956374
GoogleDataset,0069,SI,0-100,Euclidian,0.185465443,0.9975659569123139
GoogleDataset,0070,3DSC,0-100,Cosine,0.656385693,0.0
GoogleDataset,0070,3DSC,0-100,Euclidian,0.364746662,1.0
GoogleDataset,0070,FPFH,0-100,Cosine,0.018444626,1.0
GoogleDataset,0070,FPFH,0-100,Euclidian,0.013430151,1.0
GoogleDataset,0070,QUICCI,0-100,Cosine,0.020159799,1.0
GoogleDataset,0070,QUICCI,0-100,Euclidian,0.013962989,1.0
GoogleDataset,0070,RICI,0-100,Cosine,0.365937278,1.0
GoogleDataset,0070,RICI,0-100,Euclidian,0.209250986,1.0
GoogleDataset,0070,SI,0-100,Cosine,0.317115337,0.9996362313568096
GoogleDataset,0070,SI,0-100,Euclidian,0.197678263,0.9978254357259526
GoogleDataset,0071,3DSC,0-100,Cosine,0.520498785,0.0
GoogleDataset,0071,3DSC,0-100,Euclidian,0.286874193,1.0
GoogleDataset,0071,FPFH,0-100,Cosine,0.014310072,1.0
GoogleDataset,0071,FPFH,0-100,Euclidian,0.010379167,1.0
GoogleDataset,0071,QUICCI,0-100,Cosine,0.01581656,1.0
GoogleDataset,0071,QUICCI,0-100,Euclidian,0.010934387,1.0
GoogleDataset,0071,RICI,0-100,Cosine,0.291704358,1.0
GoogleDataset,0071,RICI,0-100,Euclidian,0.165933437,1.0
GoogleDataset,0071,SI,0-100,Cosine,0.258207169,0.9997681965692564
GoogleDataset,0071,SI,0-100,Euclidian,0.156403071,0.9982355979831231
GoogleDataset,0072,3DSC,0-100,Cosine,0.61079841,0.0
GoogleDataset,0072,3DSC,0-100,Euclidian,0.340540117,1.0
GoogleDataset,0072,FPFH,0-100,Cosine,0.016637495,1.0
GoogleDataset,0072,FPFH,0-100,Euclidian,0.012292473,1.0
GoogleDataset,0072,QUICCI,0-100,Cosine,0.018813175,1.0
GoogleDataset,0072,QUICCI,0-100,Euclidian,0.013033439,1.0
GoogleDataset,0072,RICI,0-100,Cosine,0.340981409,1.0
GoogleDataset,0072,RICI,0-100,Euclidian,0.195771677,1.0
GoogleDataset,0072,SI,0-100,Cosine,0.295895856,0.9992260061918794
GoogleDataset,0072,SI,0-100,Euclidian,0.183924645,0.9975971166410517
GoogleDataset,0073,3DSC,0-100,Cosine,0.476352663,0.0
GoogleDataset,0073,3DSC,0-100,Euclidian,0.266960741,1.0
GoogleDataset,0073,FPFH,0-100,Cosine,0.013317395,1.0
GoogleDataset,0073,FPFH,0-100,Euclidian,0.00962427,1.0
GoogleDataset,0073,QUICCI,0-100,Cosine,0.014659185,1.0
GoogleDataset,0073,QUICCI,0-100,Euclidian,0.010209183,1.0
GoogleDataset,0073,RICI,0-100,Cosine,0.266113395,1.0
GoogleDataset,0073,RICI,0-100,Euclidian,0.151025874,1.0
GoogleDataset,0073,SI,0-100,Cosine,0.231215793,0.9992585269401367
GoogleDataset,0073,SI,0-100,Euclidian,0.143283273,0.9981141522241334
GoogleDataset,0074,3DSC,0-100,Cosine,3.499562549,0.999999999999999
GoogleDataset,0074,3DSC,0-100,Euclidian,1.936865001,0.9999992955817123
GoogleDataset,0074,FPFH,0-100,Cosine,0.09451205,1.0
GoogleDataset,0074,FPFH,0-100,Euclidian,0.068052886,1.0
GoogleDataset,0074,QUICCI,0-100,Cosine,0.100944496,0.9999302309356032
GoogleDataset,0074,QUICCI,0-100,Euclidian,0.069726749,1.0
GoogleDataset,0074,RICI,0-100,Cosine,1.864193663,0.9999302309356032
GoogleDataset,0074,RICI,0-100,Euclidian,1.058062524,1.0
GoogleDataset,0074,SI,0-100,Cosine,1.665039325,0.999930230935603
GoogleDataset,0074,SI,0-100,Euclidian,1.059419539,0.9998953141114054
GoogleDataset,0075,3DSC,0-100,Cosine,3.511103055,1.0
GoogleDataset,0075,3DSC,0-100,Euclidian,1.91111711,1.0
GoogleDataset,0075,FPFH,0-100,Cosine,0.096214491,1.0
GoogleDataset,0075,FPFH,0-100,Euclidian,0.071452845,1.0
GoogleDataset,0075,QUICCI,0-100,Cosine,0.104871919,1.0
GoogleDataset,0075,QUICCI,0-100,Euclidian,0.07199244,1.0
GoogleDataset,0075,RICI,0-100,Cosine,1.9567747,1.0
GoogleDataset,0075,RICI,0-100,Euclidian,1.086826067,1.0
GoogleDataset,0075,SI,0-100,Cosine,1.693024849,0.9999999999999999
GoogleDataset,0075,SI,0-100,Euclidian,1.049815423,0.9999496058792913
GoogleDataset,0076,3DSC,0-100,Cosine,1.128581074,0.0
GoogleDataset,0076,3DSC,0-100,Euclidian,0.624987376,1.0
